Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.17,52.79.87.176,6,2017-05-07 08:58:00,60326,443,0,0,0,1,0,0,0,0,269.5925926,100692519,0,0
192.168.10.5,68.67.178.176,6,2017-05-07 09:00:00,49800,443,0,0,0,1,0,0,0,0,436.25,10118082,0,0
192.168.10.5,68.67.178.176,6,2017-05-07 09:00:00,49800,443,0,0,0,0,1,0,0,0,6.0,189,0,0
192.168.10.12,50.31.164.173,6,2017-05-07 08:58:00,36772,443,0,0,0,0,1,0,0,0,225.2432432,111908617,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,61962,53,0,0,0,0,0,0,0,0,84.33333333,23665,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,61113,53,0,0,0,0,0,0,0,0,68.66666667,64949,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:53:00,60106,53,0,0,0,0,0,0,0,0,110.3333333,199585,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,61757,53,0,0,0,0,0,0,0,0,54.33333333,24018,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,60333,53,0,0,0,0,0,0,0,0,65.66666667,61130,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,61825,53,0,0,0,0,0,0,0,0,53.33333333,61123,0,0
192.168.10.8,52.84.86.246,6,2017-05-07 08:58:00,49500,443,0,0,0,1,0,0,0,0,130.675,115340696,0,0
52.84.86.246,192.168.10.8,6,2017-05-07 09:00:00,443,49500,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.8,35.165.206.251,6,2017-05-07 08:58:00,49503,443,0,0,0,1,0,0,0,0,595.4411765,115987368,0,0
192.168.10.8,72.21.91.29,6,2017-05-07 08:58:00,49430,80,0,0,0,0,1,0,0,0,3.25,105799109,0,0
35.165.206.251,192.168.10.8,6,2017-05-07 09:00:00,443,49503,0,0,0,0,1,0,0,0,11.0,1074,0,0
192.168.10.25,172.82.206.1,6,2017-05-07 08:59:00,49277,80,0,0,0,0,1,0,0,0,0.0,59871806,0,0
192.168.10.25,52.84.86.80,6,2017-05-07 08:58:00,49257,80,0,0,0,1,0,0,0,0,631.90625,107601461,0,0
192.168.10.25,104.88.70.158,6,2017-05-07 08:58:00,49287,80,0,0,0,1,0,0,0,0,803.7307692,106765524,0,0
192.168.10.25,173.241.242.220,6,2017-05-07 08:59:00,49546,443,0,0,0,0,1,0,0,0,12.2,57146730,0,0
192.168.10.25,72.247.71.12,6,2017-05-07 08:59:00,49608,443,0,0,0,1,0,0,0,0,552.53125,84949866,0,0
192.168.10.25,34.192.187.63,6,2017-05-07 08:58:00,49284,80,0,0,0,0,1,0,0,0,0.0,91601135,0,0
192.168.10.25,52.88.212.202,6,2017-05-07 08:59:00,49334,443,0,0,0,0,1,0,0,0,9.25,38129563,0,0
192.168.10.25,172.217.11.34,6,2017-05-07 08:58:00,49258,443,0,0,0,1,0,0,0,0,503.4299065,107458245,0,0
192.168.10.25,172.217.11.34,6,2017-05-07 08:58:00,49261,443,0,0,0,1,0,0,0,0,395.0243902,107346024,0,0
192.168.10.25,52.88.212.202,6,2017-05-07 08:59:00,49267,80,0,0,0,0,1,0,0,0,0.0,43133568,0,0
192.168.10.25,52.84.86.30,6,2017-05-07 08:58:00,49259,80,0,0,0,1,0,0,0,0,1028.714286,107444485,0,0
192.168.10.25,52.84.86.36,6,2017-05-07 08:58:00,49269,80,0,0,0,1,0,0,0,0,312.5833333,107065677,0,0
192.168.10.25,172.217.10.14,6,2017-05-07 08:58:00,49272,80,0,0,0,1,0,0,0,0,692.5769231,106965538,0,0
192.168.10.25,69.16.175.10,6,2017-05-07 08:58:00,49290,443,0,0,0,0,1,0,0,0,7.4,96606771,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49248,80,0,0,0,1,0,0,0,0,938.9067797,107674748,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49249,80,0,0,0,1,0,0,0,0,882.6547619,107674735,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49253,80,0,0,0,1,0,0,0,0,1032.545455,107673980,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49256,80,0,0,0,1,0,0,0,0,882.6454545,107673333,0,0
192.168.10.25,23.15.4.17,6,2017-05-07 08:58:00,49255,80,0,0,0,1,0,0,0,0,1082.142857,107673586,0,0
192.168.10.25,64.30.224.172,6,2017-05-07 08:58:00,49238,80,0,0,0,1,0,0,0,0,308.9,107856580,0,0
192.168.10.25,64.30.224.172,6,2017-05-07 08:58:00,49324,80,0,0,0,1,0,0,0,0,226.9090909,104401707,0,0
192.168.10.25,216.58.219.194,6,2017-05-07 08:58:00,49278,80,0,0,0,1,0,0,0,0,809.85,106893938,0,0
192.168.10.25,216.58.219.194,6,2017-05-07 08:58:00,49292,80,0,0,0,1,0,0,0,0,155.6666667,106656174,0,0
192.168.10.25,216.58.219.194,6,2017-05-07 08:58:00,49293,80,0,0,0,1,0,0,0,0,155.5833333,106655016,0,0
192.168.10.25,216.58.219.194,6,2017-05-07 08:58:00,49294,80,0,0,0,1,0,0,0,0,103.7777778,106654118,0,0
192.168.10.25,172.217.7.13,6,2017-05-07 08:58:00,49270,443,0,0,0,1,0,0,0,0,237.8461538,107058733,0,0
192.168.10.25,50.16.226.12,6,2017-05-07 09:00:00,49502,443,0,0,0,0,1,0,0,0,9.25,21293968,0,0
192.168.10.25,52.84.86.80,6,2017-05-07 08:58:00,49268,443,0,0,0,1,0,0,0,0,275.5454545,107113379,0,0
192.168.10.25,93.184.216.180,6,2017-05-07 08:58:00,49260,80,0,0,0,1,0,0,0,0,1047.84127,107437844,0,0
192.168.10.25,93.184.216.180,6,2017-05-07 08:58:00,49264,80,0,0,0,1,0,0,0,0,436.6666667,107205947,0,0
192.168.10.25,93.184.216.180,6,2017-05-07 08:58:00,49265,80,0,0,0,1,0,0,0,0,430.9375,107205744,0,0
192.168.10.25,93.184.216.180,6,2017-05-07 08:58:00,49266,80,0,0,0,1,0,0,0,0,298.1538462,107205459,0,0
192.168.10.25,23.63.227.171,6,2017-05-07 08:58:00,49242,80,0,0,0,1,0,0,0,0,168.0833333,107711831,0,0
192.168.10.25,69.16.175.10,6,2017-05-07 08:58:00,49355,80,0,0,0,0,1,0,0,0,0.0,93767216,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49318,80,0,0,0,1,0,0,0,0,753.625,104404938,0,0
192.168.10.25,23.15.4.16,6,2017-05-07 08:58:00,49319,80,0,0,0,1,0,0,0,0,539.9333333,104404823,0,0
192.168.10.25,52.84.86.74,6,2017-05-07 08:58:00,49286,80,0,0,0,1,0,0,0,0,275.0714286,106786159,0,0
192.168.10.25,23.217.41.40,6,2017-05-07 08:58:00,49288,80,0,0,0,1,0,0,0,0,612.2352941,106768256,0,0
192.168.10.25,54.71.1.254,6,2017-05-07 08:59:00,49273,443,0,0,0,0,1,0,0,0,9.25,37679483,0,0
192.168.10.25,172.217.11.46,6,2017-05-07 08:58:00,49240,443,0,0,0,1,0,0,0,0,766.1715976,107737173,0,0
192.168.10.25,64.30.230.20,6,2017-05-07 09:00:00,49246,80,0,0,0,0,1,0,0,0,6.0,14761700,0,0
192.168.10.25,64.30.230.20,6,2017-05-07 09:00:00,49243,80,0,0,0,0,1,0,0,0,6.0,14751331,0,0
192.168.10.25,64.30.230.20,6,2017-05-07 09:00:00,49244,80,0,0,0,0,1,0,0,0,6.0,14988924,0,0
192.168.10.25,64.30.230.20,6,2017-05-07 09:00:00,49245,80,0,0,0,0,1,0,0,0,6.0,14771225,0,0
192.168.10.25,104.88.42.42,6,2017-05-07 08:58:00,49291,80,0,0,0,1,0,0,0,0,572.6666667,106660260,0,0
192.168.10.25,23.194.182.82,6,2017-05-07 08:58:00,49280,443,0,0,0,1,0,0,0,0,1071.263889,106885070,0,0
192.168.10.25,31.13.80.12,6,2017-05-07 08:59:00,49587,443,0,0,0,1,0,0,0,0,983.6567164,85315208,0,0
192.168.10.25,52.22.184.240,6,2017-05-07 08:59:00,49365,80,0,0,0,0,1,0,0,0,0.0,42480601,0,0
72.247.71.12,192.168.10.25,6,2017-05-07 09:00:00,443,49608,0,1,0,0,1,0,0,0,24.66666667,1,1,0
31.13.80.12,192.168.10.25,6,2017-05-07 09:00:00,443,49587,0,1,0,0,1,0,0,0,24.66666667,3,1,0
23.194.182.82,192.168.10.25,6,2017-05-07 09:00:00,443,49280,0,1,0,0,1,0,0,0,24.66666667,4,1,0
52.84.86.80,192.168.10.25,6,2017-05-07 09:00:00,443,49268,0,0,0,0,1,1,0,0,0.0,61,0,0
172.217.11.34,192.168.10.25,6,2017-05-07 09:00:00,443,49261,0,0,0,0,1,0,0,0,0.0,1,0,0
172.217.11.46,192.168.10.25,6,2017-05-07 09:00:00,443,49240,0,0,0,0,1,1,0,0,0.0,63,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,62521,53,0,0,0,0,0,0,0,0,47.0,262732,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:00:00,49805,22,0,0,0,1,0,0,0,0,127.1052632,3673524,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:00:00,49805,22,0,0,0,0,1,1,0,0,6.0,199,0,0
192.168.10.16,159.203.8.72,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,66022765,0,0
192.168.10.16,38.126.113.10,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,69087995,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:00:00,49807,22,0,0,0,1,0,0,0,0,120.5641026,1348026,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:00:00,49807,22,0,0,0,0,1,1,0,0,6.0,156,0,0
192.168.10.15,72.21.91.29,6,2017-05-07 09:00:00,49708,80,0,0,0,1,0,0,0,0,2.4,5488783,0,0
192.168.10.15,72.21.91.29,6,2017-05-07 09:00:00,49706,80,0,0,0,1,0,0,0,0,2.4,5489162,0,0
192.168.10.15,72.21.91.29,6,2017-05-07 09:00:00,49707,80,0,0,0,1,0,0,0,0,2.4,5489037,0,0
192.168.10.25,172.82.206.1,6,2017-05-07 09:00:00,49277,80,0,0,0,0,1,1,0,0,0.0,2001555,0,0
192.168.10.15,192.168.10.3,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,127,0,0
192.168.10.16,158.69.223.100,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,67016662,0,0
192.168.10.25,172.82.206.1,6,2017-05-07 09:00:00,49277,80,0,0,0,0,1,1,0,0,0.0,8007004,0,0
192.168.10.15,13.107.4.50,6,2017-05-07 08:58:00,49672,80,0,0,0,0,1,0,0,0,1252.432594,119959890,0,0
192.168.10.19,206.126.112.145,6,2017-05-07 08:58:00,44696,443,0,0,0,1,0,0,0,0,825.7245509,115771875,0,0
192.168.10.19,172.217.12.174,6,2017-05-07 08:58:00,57811,443,0,0,0,1,0,0,0,0,399.7755102,116168337,0,0
192.168.10.19,172.217.10.238,6,2017-05-07 08:58:00,42711,80,0,0,0,1,0,0,0,0,69.47058824,116037931,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60062,53,0,0,0,0,0,0,0,0,65.66666667,910255,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,62324,53,0,0,0,0,0,0,0,0,105.6666667,23498,0,0
192.168.10.51,91.189.95.15,6,2017-05-07 09:00:00,42583,80,0,0,0,1,0,0,0,0,44.5,337360,0,0
192.168.10.51,91.189.95.15,6,2017-05-07 09:00:00,42583,80,0,0,0,0,1,0,0,0,0.0,435964,0,0
192.168.10.8,23.217.25.139,6,2017-05-07 08:52:00,49386,443,0,0,0,1,0,0,0,0,538.1666667,521476,0,0
192.168.10.8,23.217.25.139,6,2017-05-07 09:00:00,49386,443,0,1,0,0,1,0,0,0,26.66666667,4,1,0
192.168.10.9,221.122.127.38,6,2017-05-07 08:58:00,14420,443,0,0,0,1,0,0,0,0,197.9534884,116750567,0,0
221.122.127.38,192.168.10.9,6,2017-05-07 09:00:00,443,14420,0,0,0,0,1,0,0,0,6.0,373,0,0
192.168.10.9,221.122.127.38,6,2017-05-07 08:58:00,14422,443,0,0,0,1,0,0,0,0,152.6315789,116623552,0,0
221.122.127.38,192.168.10.9,6,2017-05-07 09:00:00,443,14422,0,0,0,0,1,0,0,0,6.0,2,0,0
192.168.10.17,224.0.0.251,17,2017-05-07 08:58:00,5353,5353,0,0,0,0,0,0,0,0,45.0,17,0,0
192.168.10.17,91.189.89.199,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,64098975,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:58:00,14425,443,0,0,0,1,0,0,0,0,913.9090909,118507492,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:59:00,14429,443,0,0,0,1,0,0,0,0,712.5789474,118264370,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14429,0,0,0,0,1,0,0,0,6.0,365,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14425,0,0,0,0,1,0,0,0,6.0,214,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:58:00,14427,443,0,0,0,1,0,0,0,0,796.8584071,119521173,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:58:00,14424,443,0,0,0,1,0,0,0,0,654.2666667,119521816,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:58:00,14426,443,0,0,0,1,0,0,0,0,842.8174603,119521617,0,0
192.168.10.9,221.122.127.143,6,2017-05-07 08:58:00,14428,443,0,0,0,1,0,0,0,0,475.828125,119521581,0,0
192.168.10.17,91.189.89.198,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,66098991,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14427,0,0,0,0,1,0,0,0,6.0,3,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14424,0,0,0,0,1,0,0,0,6.0,3,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14426,0,0,0,0,1,0,0,0,6.0,0,0,0
221.122.127.143,192.168.10.9,6,2017-05-07 09:00:00,443,14428,0,0,0,0,1,0,0,0,6.0,223,0,0
192.168.10.12,204.9.54.119,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,37836,0,0
192.168.10.17,66.228.42.59,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,68025980,0,0
192.168.10.17,138.68.224.199,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,66092303,0,0
172.16.0.1,192.168.10.50,6,2017-05-07 02:24:00,49631,80,0,0,0,1,0,0,0,0,354.8666667,5169956,0,9
192.168.10.17,216.229.0.49,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,66046574,0,0
192.168.10.17,157.240.2.35,6,2017-05-07 08:58:00,46484,443,0,0,0,1,0,0,0,0,247.7857143,116766712,0,0
192.168.10.17,31.13.80.12,6,2017-05-07 08:58:00,47957,443,0,0,0,1,0,0,0,0,546.8039216,116980583,0,0
192.168.10.17,104.155.144.4,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,67046670,0,0
192.168.10.17,91.189.91.157,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,64045058,0,0
192.168.10.25,192.168.10.255,17,2017-05-07 08:56:00,138,138,0,0,0,0,0,0,0,0,216.0,197,0,0
192.168.10.25,192.168.10.255,17,2017-05-07 08:56:00,137,137,0,0,0,0,0,0,0,0,50.0,12,0,0
192.168.10.50,192.168.10.25,17,2017-05-07 08:56:00,137,137,0,0,0,0,0,0,0,0,62.0,3,0,0
192.168.10.19,224.0.0.251,17,2017-05-07 08:56:00,5353,5353,0,0,0,0,0,0,0,0,45.0,16,0,0
192.168.10.17,45.79.187.10,17,2017-05-07 08:58:00,123,123,0,0,0,0,0,0,0,0,48.0,66024002,0,0
192.168.10.17,157.240.2.35,6,2017-05-07 09:01:00,46484,443,0,1,0,0,1,0,0,0,28.42857143,5197782,1,0
192.168.10.17,31.13.80.12,6,2017-05-07 09:01:00,47957,443,0,1,0,0,1,0,0,0,28.42857143,5198010,1,0
31.13.80.12,192.168.10.17,6,2017-05-07 09:01:00,443,47957,0,1,0,0,1,0,0,0,30.25,4,1,0
157.240.2.35,192.168.10.17,6,2017-05-07 09:01:00,443,46484,0,1,0,0,1,0,0,0,30.25,5,1,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:01:00,46687,443,0,0,0,1,0,0,0,0,244.8947368,752259,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:01:00,46686,443,0,0,0,1,0,0,0,0,221.5714286,994835,0,0
192.168.10.50,192.168.10.3,17,2017-05-07 08:43:00,123,123,0,0,0,0,0,0,0,0,48.0,84,0,0
192.168.10.9,52.4.125.51,6,2017-05-07 09:00:00,14456,443,0,0,0,1,0,0,0,0,214.8387097,60918733,0,0
192.168.10.17,38.126.113.11,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67088091,0,0
192.168.10.19,91.189.89.199,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,64094217,0,0
8.6.0.1,8.0.6.4,0,2017-05-07 08:59:00,0,0,0,0,0,0,0,0,0,0,0.0,113091876,0,0
192.168.10.17,45.33.48.4,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66084129,0,0
192.168.10.9,34.203.123.218,6,2017-05-07 09:00:00,14457,443,0,0,0,1,0,0,0,0,184.4074074,60992338,0,0
192.168.10.17,173.255.246.13,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69081047,0,0
192.168.10.19,91.189.89.198,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,64094122,0,0
192.168.10.19,91.189.91.157,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66036735,0,0
192.168.10.5,74.121.142.169,6,2017-05-07 08:59:00,49419,443,0,0,0,0,1,0,0,0,4.259259259,119314578,0,0
192.168.10.5,74.121.142.169,6,2017-05-07 09:01:00,49419,443,0,0,0,0,1,0,0,0,6.0,100,0,0
192.168.10.16,192.168.10.3,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,64000133,0,0
192.168.10.17,129.6.15.29,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69030066,0,0
192.168.10.14,64.4.54.254,6,2017-05-07 09:00:00,49739,443,0,0,0,1,0,0,0,0,562.1111111,60718721,0,0
192.168.10.15,54.69.41.35,6,2017-05-07 09:00:00,49709,443,0,0,0,1,0,0,0,0,188.1851852,60379943,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49698,443,0,0,0,1,0,0,0,0,191.1071429,61092496,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49700,443,0,0,0,1,0,0,0,0,230.6774194,61092498,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49701,443,0,0,0,1,0,0,0,0,186.5862069,61092522,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49702,443,0,0,0,1,0,0,0,0,185.9655172,61092660,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49703,443,0,0,0,1,0,0,0,0,191.3571429,61092660,0,0
192.168.10.15,52.32.196.244,6,2017-05-07 09:00:00,49699,443,0,0,0,1,0,0,0,0,297.7878788,61093329,0,0
192.168.10.50,129.6.15.29,17,2017-05-07 08:43:00,123,123,0,0,0,0,0,0,0,0,48.0,30338,0,0
192.168.10.16,66.228.59.187,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66046763,0,0
192.168.10.17,192.168.10.3,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69000111,0,0
198.252.206.25,192.168.10.50,6,2017-05-07 08:56:00,443,36522,0,1,0,0,1,0,0,0,38.25,37049,1,0
192.168.10.5,50.19.83.4,6,2017-05-07 09:00:00,49806,443,0,0,0,1,0,0,0,0,146.0,60655673,0,0
212.45.97.31,192.168.10.15,0,2017-05-07 08:57:00,0,0,0,0,0,0,0,0,0,0,0.0,45256989,0,0
192.168.10.17,45.79.167.181,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,68023903,0,0
192.168.10.25,172.82.206.1,6,2017-05-07 09:00:00,49277,80,0,0,0,0,1,1,0,0,0.0,32026576,0,0
192.168.10.17,192.168.10.255,17,2017-05-07 08:56:00,137,137,0,0,0,0,0,0,0,0,67.14624506,4019324,0,0
192.168.10.50,192.168.10.17,17,2017-05-07 08:56:00,137,137,0,0,0,0,0,0,0,0,62.0,3,0,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:01:00,49725,139,0,0,0,1,0,0,0,0,69.2195122,678665,0,0
192.168.10.50,192.168.10.3,6,2017-05-07 08:59:00,53600,3268,0,1,0,0,1,0,0,0,166.2258065,76838445,1,0
192.168.10.3,192.168.10.50,6,2017-05-07 08:59:00,389,54614,0,1,0,0,1,0,0,0,279.0,78587575,1,0
192.168.10.25,192.168.10.50,6,2017-05-07 09:01:00,49725,139,0,0,0,0,1,1,0,0,0.0,572239,0,0
192.168.10.16,192.154.108.74,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67069040,0,0
192.168.10.25,172.217.10.66,6,2017-05-07 09:01:00,49724,443,0,0,0,1,0,0,0,0,142.875,29998478,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60156,53,0,0,0,0,0,0,0,0,85.0,227488,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:59:00,61165,53,0,0,0,0,0,0,0,0,55.0,732116,0,0
192.168.10.17,97.107.128.58,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69023707,0,0
192.168.10.19,158.69.125.231,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,68017879,0,0
192.168.10.17,108.61.56.35,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,68024001,0,0
192.168.10.17,172.217.12.174,6,2017-05-07 08:59:00,60757,443,0,0,0,1,0,0,0,0,408.2916667,115199296,0,0
192.168.10.17,172.217.12.174,6,2017-05-07 09:01:00,60757,443,0,0,0,0,1,0,0,0,0.0,7,0,0
192.168.10.19,206.108.0.132,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67029053,0,0
192.168.10.16,104.131.53.252,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67024636,0,0
192.168.10.17,172.217.6.238,6,2017-05-07 09:00:00,46515,80,0,0,0,0,1,0,0,0,0.0,85807578,0,0
192.168.10.17,206.126.112.152,6,2017-05-07 08:59:00,44799,443,0,0,0,1,0,0,0,0,801.7732558,116024693,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:01:00,53692,22,0,0,0,1,0,0,0,0,106.8043478,15198708,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:01:00,53692,22,0,0,0,0,1,1,0,0,0.0,202,0,0
192.168.10.19,206.108.0.134,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69028916,0,0
192.168.10.19,206.108.0.133,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69022423,0,0
192.168.10.19,158.69.247.184,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66018753,0,0
192.168.10.19,199.182.221.110,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,68072375,0,0
192.168.10.19,192.168.10.3,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,65000079,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:01:00,53693,22,0,0,0,1,0,0,0,0,123.1842105,1407600,0,0
192.168.10.19,192.168.10.50,6,2017-05-07 09:01:00,53693,22,0,0,0,0,1,1,0,0,0.0,160,0,0
192.168.10.17,74.117.214.3,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69087989,0,0
192.168.10.19,144.217.240.204,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66019755,0,0
192.168.10.19,128.100.100.128,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67022596,0,0
192.168.10.19,144.217.148.73,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69016638,0,0
192.168.10.19,206.108.0.131,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,67022270,0,0
192.168.10.19,144.217.164.10,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69017569,0,0
192.168.10.19,99.224.25.39,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66054591,0,0
192.168.10.19,206.75.89.101,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66085779,0,0
192.168.10.9,192.168.10.3,17,2017-05-07 08:44:00,123,123,0,0,0,0,0,0,0,0,48.0,141,0,0
192.168.10.51,224.0.0.251,17,2017-05-07 08:59:00,5353,5353,0,0,0,0,0,0,0,0,142.6167883,88508236,0,0
192.168.10.19,192.95.27.155,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,69016392,0,0
192.168.10.12,104.131.53.252,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,28069,0,0
192.168.10.25,17.253.14.253,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,63021585,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60592,53,0,0,0,0,0,0,0,0,88.33333333,351587,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,61627,53,0,0,0,0,0,0,0,0,58.33333333,50052,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,61039,53,0,0,0,0,0,0,0,0,48.33333333,48815,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,60612,53,0,0,0,0,0,0,0,0,53.33333333,236479,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,60989,53,0,0,0,0,0,0,0,0,76.33333333,48016,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,62080,53,0,0,0,0,0,0,0,0,65.66666667,77111,0,0
192.168.10.19,198.245.51.213,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,66016630,0,0
192.168.10.12,192.168.10.3,17,2017-05-07 08:59:00,123,123,0,0,0,0,0,0,0,0,48.0,118,0,0
192.168.10.25,54.221.192.241,6,2017-05-07 09:02:00,49728,443,0,0,0,1,0,0,0,0,319.6363636,474006,0,0
54.221.192.241,192.168.10.25,6,2017-05-07 09:02:00,443,49728,0,0,0,0,1,1,0,0,0.0,183,0,0
192.168.10.5,172.217.10.238,6,2017-05-07 09:00:00,49804,80,0,0,0,1,0,0,0,0,40.93548387,115688592,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,62212,53,0,0,0,0,0,0,0,0,66.33333333,48871,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,60368,53,0,0,0,0,0,0,0,0,80.66666667,47850,0,0
